account_id,district_id,frequency,Date,Account_type
3665,28,MONTHLY ISSUANCE,2020-06-28,Savings account
3524,66,MONTHLY ISSUANCE,2020-06-28,NRI account
4156,42,MONTHLY ISSUANCE,2020-06-27,Savings account
1921,42,MONTHLY ISSUANCE,2020-06-27,NRI account
2200,1,MONTHLY ISSUANCE,2020-06-26,Salary account
3245,45,MONTHLY ISSUANCE,2020-06-26,Salary account
2806,53,MONTHLY ISSUANCE,2020-06-26,Salary account
556,12,MONTHLY ISSUANCE,2020-06-26,NRI account
4301,1,MONTHLY ISSUANCE,2020-06-26,Savings account
2443,46,MONTHLY ISSUANCE,2020-06-25,Salary account
4309,74,WEEKLY ISSUANCE,2020-06-25,NRI account
3075,71,MONTHLY ISSUANCE,2020-06-25,Salary account
3461,8,MONTHLY ISSUANCE,2020-06-23,Salary account
672,53,MONTHLY ISSUANCE,2020-06-23,Salary account
8645,60,MONTHLY ISSUANCE,2020-06-23,Savings account
438,37,MONTHLY ISSUANCE,2020-06-23,Salary account
3262,23,MONTHLY ISSUANCE,2020-06-22,Savings account
3100,65,MONTHLY ISSUANCE,2020-06-22,Salary account
1839,5,MONTHLY ISSUANCE,2020-06-22,Salary account
3996,1,MONTHLY ISSUANCE,2020-06-22,Savings account
622,24,MONTHLY ISSUANCE,2020-06-22,Savings account
2340,14,MONTHLY ISSUANCE,2020-06-22,NRI account
641,40,MONTHLY ISSUANCE,2020-06-22,NRI account
4858,67,MONTHLY ISSUANCE,2020-06-21,NRI account
1354,31,MONTHLY ISSUANCE,2020-06-21,NRI account
2057,1,MONTHLY ISSUANCE,2020-06-20,Savings account
2560,15,MONTHLY ISSUANCE,2020-06-20,Savings account
3986,19,MONTHLY ISSUANCE,2020-06-20,NRI account
3719,37,MONTHLY ISSUANCE,2020-06-19,Savings account
1551,72,MONTHLY ISSUANCE,2020-06-18,Savings account
1095,54,MONTHLY ISSUANCE,2020-06-18,Savings account
3703,74,MONTHLY ISSUANCE,2020-06-18,Salary account
2135,51,MONTHLY ISSUANCE,2020-06-17,Savings account
2720,2,WEEKLY ISSUANCE,2020-06-16,NRI account
2006,25,MONTHLY ISSUANCE,2020-06-16,Savings account
3953,1,MONTHLY ISSUANCE,2020-06-16,Savings account
2372,1,MONTHLY ISSUANCE,2020-06-15,Savings account
6097,29,MONTHLY ISSUANCE,2020-06-15,Salary account
2878,1,MONTHLY ISSUANCE,2020-06-14,NRI account
1015,1,MONTHLY ISSUANCE,2020-06-14,Salary account
1753,71,MONTHLY ISSUANCE,2020-06-14,NRI account
5648,59,MONTHLY ISSUANCE,2020-06-13,Salary account
2509,43,MONTHLY ISSUANCE,2020-06-13,Savings account
1841,36,MONTHLY ISSUANCE,2020-06-12,NRI account
7180,7,WEEKLY ISSUANCE,2020-06-12,Salary account
2019,64,MONTHLY ISSUANCE,2020-06-11,Savings account
1491,47,MONTHLY ISSUANCE,2020-06-11,NRI account
3496,42,MONTHLY ISSUANCE,2020-06-11,Savings account
2956,15,MONTHLY ISSUANCE,2020-06-10,NRI account
3211,72,MONTHLY ISSUANCE,2020-06-09,Savings account
3060,73,MONTHLY ISSUANCE,2020-06-09,Salary account
4471,4,WEEKLY ISSUANCE,2020-06-09,NRI account
349,72,MONTHLY ISSUANCE,2020-06-08,NRI account
682,54,MONTHLY ISSUANCE,2020-06-08,Savings account
291,7,MONTHLY ISSUANCE,2020-06-08,NRI account
9673,76,MONTHLY ISSUANCE,2020-06-07,NRI account
229,1,MONTHLY ISSUANCE,2020-06-07,Salary account
614,25,MONTHLY ISSUANCE,2020-06-07,Salary account
1724,48,MONTHLY ISSUANCE,2020-06-07,Savings account
1185,12,MONTHLY ISSUANCE,2020-06-07,Salary account
1537,54,MONTHLY ISSUANCE,2020-06-06,NRI account
3768,52,MONTHLY ISSUANCE,2020-06-06,Savings account
5944,27,MONTHLY ISSUANCE,2020-06-06,Savings account
2404,8,MONTHLY ISSUANCE,2020-06-05,Savings account
3202,8,MONTHLY ISSUANCE,2020-06-04,NRI account
879,9,MONTHLY ISSUANCE,2020-06-04,NRI account
3700,1,MONTHLY ISSUANCE,2020-06-03,Savings account
2564,36,MONTHLY ISSUANCE,2020-06-03,Salary account
3951,22,MONTHLY ISSUANCE,2020-06-02,Savings account
4130,70,MONTHLY ISSUANCE,2020-06-01,NRI account
4527,9,MONTHLY ISSUANCE,2020-06-01,NRI account
2860,54,WEEKLY ISSUANCE,2020-05-30,NRI account
10679,1,MONTHLY ISSUANCE,2020-05-30,NRI account
5,15,MONTHLY ISSUANCE,2020-05-30,Savings account
3905,54,ISSUANCE AFTER TRANSACTION,2020-05-28,Salary account
464,43,MONTHLY ISSUANCE,2020-05-28,Salary account
1574,75,MONTHLY ISSUANCE,2020-05-28,NRI account
2891,42,MONTHLY ISSUANCE,2020-05-28,Salary account
11053,46,MONTHLY ISSUANCE,2020-05-27,NRI account
3172,77,MONTHLY ISSUANCE,2020-05-27,NRI account
868,1,MONTHLY ISSUANCE,2020-05-26,Salary account
534,1,MONTHLY ISSUANCE,2020-05-26,NRI account
3662,4,MONTHLY ISSUANCE,2020-05-26,Savings account
3732,21,MONTHLY ISSUANCE,2020-05-25,Savings account
1710,74,MONTHLY ISSUANCE,2020-05-25,Salary account
760,1,MONTHLY ISSUANCE,2020-05-24,Savings account
2324,1,MONTHLY ISSUANCE,2020-05-24,Salary account
7559,56,MONTHLY ISSUANCE,2020-05-24,NRI account
9208,29,MONTHLY ISSUANCE,2020-05-24,NRI account
3163,41,MONTHLY ISSUANCE,2020-05-24,Savings account
834,3,MONTHLY ISSUANCE,2020-05-23,Salary account
1956,63,MONTHLY ISSUANCE,2020-05-23,NRI account
4729,66,MONTHLY ISSUANCE,2020-05-23,Salary account
10343,8,MONTHLY ISSUANCE,2020-05-22,Savings account
2743,51,MONTHLY ISSUANCE,2020-05-22,Salary account
2698,49,MONTHLY ISSUANCE,2020-05-21,NRI account
3872,25,MONTHLY ISSUANCE,2020-05-21,NRI account
3403,63,MONTHLY ISSUANCE,2020-05-20,NRI account
1424,32,MONTHLY ISSUANCE,2020-05-20,NRI account
2366,68,MONTHLY ISSUANCE,2020-05-20,Savings account
2668,21,MONTHLY ISSUANCE,2020-05-20,NRI account
2392,1,MONTHLY ISSUANCE,2020-05-18,Salary account
8713,53,MONTHLY ISSUANCE,2020-05-18,Savings account
1697,63,MONTHLY ISSUANCE,2020-05-17,Savings account
1808,28,MONTHLY ISSUANCE,2020-05-16,Salary account
3299,11,WEEKLY ISSUANCE,2020-05-16,NRI account
383,38,MONTHLY ISSUANCE,2020-05-15,Salary account
1953,9,WEEKLY ISSUANCE,2020-05-15,NRI account
3344,70,MONTHLY ISSUANCE,2020-05-15,Salary account
139,38,WEEKLY ISSUANCE,2020-05-15,Salary account
8149,64,ISSUANCE AFTER TRANSACTION,2020-05-14,NRI account
2900,20,MONTHLY ISSUANCE,2020-05-14,NRI account
3140,3,MONTHLY ISSUANCE,2020-05-13,Savings account
3790,1,WEEKLY ISSUANCE,2020-05-13,Salary account
5164,5,MONTHLY ISSUANCE,2020-05-13,Savings account
6922,3,WEEKLY ISSUANCE,2020-05-12,Savings account
3122,74,MONTHLY ISSUANCE,2020-05-12,Salary account
282,69,MONTHLY ISSUANCE,2020-05-12,Savings account
3742,59,MONTHLY ISSUANCE,2020-05-11,NRI account
3577,74,MONTHLY ISSUANCE,2020-05-11,NRI account
2448,23,MONTHLY ISSUANCE,2020-05-11,NRI account
1130,1,MONTHLY ISSUANCE,2020-05-11,Savings account
2118,42,MONTHLY ISSUANCE,2020-05-11,Savings account
2005,16,MONTHLY ISSUANCE,2020-05-11,Salary account
475,3,MONTHLY ISSUANCE,2020-05-11,Salary account
3214,67,MONTHLY ISSUANCE,2020-05-10,Salary account
250,56,MONTHLY ISSUANCE,2020-05-10,NRI account
367,23,MONTHLY ISSUANCE,2020-05-09,NRI account
2141,21,MONTHLY ISSUANCE,2020-05-09,NRI account
2127,1,MONTHLY ISSUANCE,2020-05-09,Salary account
1385,53,MONTHLY ISSUANCE,2020-05-08,Salary account
3506,70,MONTHLY ISSUANCE,2020-05-08,NRI account
316,62,MONTHLY ISSUANCE,2020-05-08,NRI account
3711,3,MONTHLY ISSUANCE,2020-05-08,NRI account
1982,6,MONTHLY ISSUANCE,2020-05-08,NRI account
2071,35,MONTHLY ISSUANCE,2020-05-08,Savings account
2800,41,MONTHLY ISSUANCE,2020-05-08,Savings account
997,54,MONTHLY ISSUANCE,2020-05-08,Salary account
2184,6,MONTHLY ISSUANCE,2020-05-07,Salary account
10022,1,MONTHLY ISSUANCE,2020-05-07,Salary account
3773,10,MONTHLY ISSUANCE,2020-05-04,Savings account
3635,10,MONTHLY ISSUANCE,2020-05-04,Salary account
293,1,MONTHLY ISSUANCE,2020-05-04,Salary account
1178,41,MONTHLY ISSUANCE,2020-05-04,Salary account
3988,23,MONTHLY ISSUANCE,2020-05-04,NRI account
2816,74,MONTHLY ISSUANCE,2020-05-04,Savings account
722,38,ISSUANCE AFTER TRANSACTION,2020-05-04,Savings account
1230,1,MONTHLY ISSUANCE,2020-05-03,Savings account
2594,19,ISSUANCE AFTER TRANSACTION,2020-05-03,NRI account
1024,19,MONTHLY ISSUANCE,2020-05-02,Salary account
2173,64,MONTHLY ISSUANCE,2020-05-02,Savings account
98,55,MONTHLY ISSUANCE,2020-05-02,Salary account
3119,33,MONTHLY ISSUANCE,2020-05-02,Salary account
10257,27,MONTHLY ISSUANCE,2020-05-01,NRI account
1693,1,ISSUANCE AFTER TRANSACTION,2020-04-29,Savings account
2612,1,MONTHLY ISSUANCE,2020-04-29,NRI account
3104,1,MONTHLY ISSUANCE,2020-04-29,NRI account
1488,25,MONTHLY ISSUANCE,2020-04-29,Salary account
2451,54,MONTHLY ISSUANCE,2020-04-29,NRI account
2857,19,MONTHLY ISSUANCE,2020-04-28,Salary account
647,1,MONTHLY ISSUANCE,2020-04-28,Savings account
2952,65,MONTHLY ISSUANCE,2020-04-28,Savings account
240,72,MONTHLY ISSUANCE,2020-04-28,NRI account
3846,61,MONTHLY ISSUANCE,2020-04-27,Savings account
912,65,MONTHLY ISSUANCE,2020-04-27,Salary account
2080,74,MONTHLY ISSUANCE,2020-04-27,Savings account
873,73,MONTHLY ISSUANCE,2020-04-26,Salary account
589,1,MONTHLY ISSUANCE,2020-04-26,Salary account
9484,5,MONTHLY ISSUANCE,2020-04-26,NRI account
3052,44,MONTHLY ISSUANCE,2020-04-26,Savings account
10134,22,MONTHLY ISSUANCE,2020-04-26,NRI account
309,14,MONTHLY ISSUANCE,2020-04-25,NRI account
453,75,MONTHLY ISSUANCE,2020-04-24,Salary account
2539,24,MONTHLY ISSUANCE,2020-04-24,Salary account
794,63,MONTHLY ISSUANCE,2020-04-24,Salary account
636,75,MONTHLY ISSUANCE,2020-04-24,Salary account
3217,75,ISSUANCE AFTER TRANSACTION,2020-04-23,NRI account
3692,70,MONTHLY ISSUANCE,2020-04-21,Salary account
109,53,MONTHLY ISSUANCE,2020-04-20,Savings account
1198,70,MONTHLY ISSUANCE,2020-04-20,Savings account
3830,56,MONTHLY ISSUANCE,2020-04-20,NRI account
2744,70,WEEKLY ISSUANCE,2020-04-19,Salary account
3194,11,MONTHLY ISSUANCE,2020-04-19,Salary account
3012,49,MONTHLY ISSUANCE,2020-04-18,NRI account
1035,73,MONTHLY ISSUANCE,2020-04-18,NRI account
1687,23,MONTHLY ISSUANCE,2020-04-18,NRI account
407,72,WEEKLY ISSUANCE,2020-04-18,Salary account
2055,37,MONTHLY ISSUANCE,2020-04-17,Savings account
4475,72,MONTHLY ISSUANCE,2020-04-16,NRI account
2586,57,MONTHLY ISSUANCE,2020-04-16,Salary account
189,76,MONTHLY ISSUANCE,2020-04-16,Savings account
3077,64,MONTHLY ISSUANCE,2020-04-16,Savings account
3634,21,MONTHLY ISSUANCE,2020-04-16,Salary account
3897,13,MONTHLY ISSUANCE,2020-04-16,Savings account
1665,73,MONTHLY ISSUANCE,2020-04-15,NRI account
12,21,MONTHLY ISSUANCE,2020-04-15,Savings account
3398,43,MONTHLY ISSUANCE,2020-04-15,NRI account
1281,8,MONTHLY ISSUANCE,2020-04-14,Savings account
1915,2,MONTHLY ISSUANCE,2020-04-14,Salary account
3716,1,MONTHLY ISSUANCE,2020-04-14,Salary account
1560,62,MONTHLY ISSUANCE,2020-04-14,Savings account
4725,73,MONTHLY ISSUANCE,2020-04-14,NRI account
2575,72,MONTHLY ISSUANCE,2020-04-13,NRI account
4467,17,WEEKLY ISSUANCE,2020-04-13,Salary account
1253,5,MONTHLY ISSUANCE,2020-04-13,NRI account
1598,15,MONTHLY ISSUANCE,2020-04-12,NRI account
2166,71,MONTHLY ISSUANCE,2020-04-12,Savings account
1259,72,MONTHLY ISSUANCE,2020-04-12,NRI account
927,69,MONTHLY ISSUANCE,2020-04-12,Salary account
2466,39,MONTHLY ISSUANCE,2020-04-11,Salary account
476,69,MONTHLY ISSUANCE,2020-04-11,Salary account
1407,19,ISSUANCE AFTER TRANSACTION,2020-04-11,Salary account
1734,37,MONTHLY ISSUANCE,2020-04-10,Salary account
843,6,MONTHLY ISSUANCE,2020-04-09,Savings account
2901,1,MONTHLY ISSUANCE,2020-04-09,Savings account
1636,53,MONTHLY ISSUANCE,2020-04-08,NRI account
10812,16,MONTHLY ISSUANCE,2020-04-08,Savings account
2165,51,MONTHLY ISSUANCE,2020-04-08,Savings account
3460,16,MONTHLY ISSUANCE,2020-04-08,Salary account
4208,1,MONTHLY ISSUANCE,2020-04-08,Savings account
2954,1,MONTHLY ISSUANCE,2020-04-08,NRI account
1138,41,MONTHLY ISSUANCE,2020-04-07,NRI account
3544,33,MONTHLY ISSUANCE,2020-04-07,NRI account
49,1,MONTHLY ISSUANCE,2020-04-06,Salary account
1594,15,MONTHLY ISSUANCE,2020-04-06,NRI account
1933,35,MONTHLY ISSUANCE,2020-04-04,NRI account
1034,73,MONTHLY ISSUANCE,2020-04-04,Savings account
2899,40,MONTHLY ISSUANCE,2020-04-03,NRI account
144,10,WEEKLY ISSUANCE,2020-04-03,Salary account
9167,56,MONTHLY ISSUANCE,2020-04-02,NRI account
2874,32,MONTHLY ISSUANCE,2020-04-02,Salary account
3695,30,MONTHLY ISSUANCE,2020-04-02,Savings account
10068,1,MONTHLY ISSUANCE,2020-04-02,NRI account
2725,52,MONTHLY ISSUANCE,2020-04-02,NRI account
3885,51,MONTHLY ISSUANCE,2020-04-01,Savings account
1863,62,MONTHLY ISSUANCE,2020-04-01,NRI account
2048,76,MONTHLY ISSUANCE,2020-03-30,Savings account
442,54,MONTHLY ISSUANCE,2020-03-30,Salary account
2158,38,MONTHLY ISSUANCE,2020-03-29,Salary account
2843,30,MONTHLY ISSUANCE,2020-03-29,NRI account
3266,14,MONTHLY ISSUANCE,2020-03-29,Savings account
157,11,MONTHLY ISSUANCE,2020-03-28,Savings account
1321,60,MONTHLY ISSUANCE,2020-03-27,NRI account
2966,33,MONTHLY ISSUANCE,2020-03-27,Savings account
3581,66,MONTHLY ISSUANCE,2020-03-26,NRI account
1466,69,WEEKLY ISSUANCE,2020-03-26,Salary account
3176,26,MONTHLY ISSUANCE,2020-03-26,NRI account
1459,12,MONTHLY ISSUANCE,2020-03-26,NRI account
3332,17,MONTHLY ISSUANCE,2020-03-25,Salary account
3739,1,MONTHLY ISSUANCE,2020-03-25,Savings account
1907,1,MONTHLY ISSUANCE,2020-03-25,Savings account
1976,26,MONTHLY ISSUANCE,2020-03-25,Salary account
3658,24,MONTHLY ISSUANCE,2020-03-25,Savings account
1363,11,MONTHLY ISSUANCE,2020-03-23,Savings account
1165,44,MONTHLY ISSUANCE,2020-03-23,NRI account
85,68,MONTHLY ISSUANCE,2020-03-23,Savings account
749,38,MONTHLY ISSUANCE,2020-03-23,Savings account
8026,36,MONTHLY ISSUANCE,2020-03-23,NRI account
8926,1,MONTHLY ISSUANCE,2020-03-21,Salary account
578,28,WEEKLY ISSUANCE,2020-03-21,NRI account
8505,70,MONTHLY ISSUANCE,2020-03-20,Savings account
304,4,MONTHLY ISSUANCE,2020-03-20,Savings account
2690,66,MONTHLY ISSUANCE,2020-03-19,Savings account
2495,70,MONTHLY ISSUANCE,2020-03-19,NRI account
3083,66,MONTHLY ISSUANCE,2020-03-18,Savings account
1199,50,MONTHLY ISSUANCE,2020-03-18,NRI account
10652,1,MONTHLY ISSUANCE,2020-03-18,Salary account
191,41,MONTHLY ISSUANCE,2020-03-17,NRI account
2354,7,MONTHLY ISSUANCE,2020-03-17,NRI account
3782,9,WEEKLY ISSUANCE,2020-03-17,NRI account
3328,1,MONTHLY ISSUANCE,2020-03-17,Salary account
2597,31,MONTHLY ISSUANCE,2020-03-16,NRI account
2908,61,MONTHLY ISSUANCE,2020-03-16,Savings account
2672,59,MONTHLY ISSUANCE,2020-03-14,NRI account
114,60,MONTHLY ISSUANCE,2020-03-14,Salary account
2760,10,MONTHLY ISSUANCE,2020-03-14,NRI account
3971,75,MONTHLY ISSUANCE,2020-03-13,Salary account
405,55,MONTHLY ISSUANCE,2020-03-13,NRI account
600,46,MONTHLY ISSUANCE,2020-03-13,Savings account
1740,57,MONTHLY ISSUANCE,2020-03-13,NRI account
3842,1,MONTHLY ISSUANCE,2020-03-12,NRI account
1746,1,MONTHLY ISSUANCE,2020-03-11,Salary account
64,64,MONTHLY ISSUANCE,2020-03-11,Savings account
3031,51,MONTHLY ISSUANCE,2020-03-10,NRI account
214,22,MONTHLY ISSUANCE,2020-03-09,Savings account
2224,46,ISSUANCE AFTER TRANSACTION,2020-03-08,NRI account
3574,72,MONTHLY ISSUANCE,2020-03-08,Savings account
6061,1,MONTHLY ISSUANCE,2020-03-08,Savings account
2270,14,MONTHLY ISSUANCE,2020-03-08,NRI account
850,25,MONTHLY ISSUANCE,2020-03-07,Savings account
1668,62,MONTHLY ISSUANCE,2020-03-07,NRI account
2089,29,WEEKLY ISSUANCE,2020-03-05,NRI account
1215,65,MONTHLY ISSUANCE,2020-03-04,Salary account
6306,64,MONTHLY ISSUANCE,2020-03-04,Savings account
919,62,MONTHLY ISSUANCE,2020-03-03,Savings account
1096,34,MONTHLY ISSUANCE,2020-03-03,NRI account
1928,70,MONTHLY ISSUANCE,2020-03-02,NRI account
3242,28,MONTHLY ISSUANCE,2020-03-02,NRI account
3541,70,MONTHLY ISSUANCE,2020-03-02,Savings account
3652,36,MONTHLY ISSUANCE,2020-03-02,Savings account
2024,20,MONTHLY ISSUANCE,2020-03-02,Savings account
2405,64,MONTHLY ISSUANCE,2020-02-27,NRI account
2415,16,MONTHLY ISSUANCE,2020-02-27,NRI account
3851,1,MONTHLY ISSUANCE,2020-02-27,NRI account
2782,1,MONTHLY ISSUANCE,2020-02-27,Salary account
195,70,MONTHLY ISSUANCE,2020-02-27,NRI account
2380,46,MONTHLY ISSUANCE,2020-02-27,Salary account
1336,5,MONTHLY ISSUANCE,2020-02-26,Savings account
2325,55,MONTHLY ISSUANCE,2020-02-26,NRI account
292,49,MONTHLY ISSUANCE,2020-02-26,Savings account
2797,74,MONTHLY ISSUANCE,2020-02-26,NRI account
1736,74,MONTHLY ISSUANCE,2020-02-26,NRI account
2661,1,MONTHLY ISSUANCE,2020-02-25,NRI account
1818,54,MONTHLY ISSUANCE,2020-02-25,Salary account
2937,1,MONTHLY ISSUANCE,2020-02-25,Savings account
2194,54,MONTHLY ISSUANCE,2020-02-25,Savings account
5180,54,MONTHLY ISSUANCE,2020-02-24,Salary account
1619,38,MONTHLY ISSUANCE,2020-02-24,Salary account
323,52,MONTHLY ISSUANCE,2020-02-23,Savings account
2016,1,MONTHLY ISSUANCE,2020-02-23,NRI account
226,70,MONTHLY ISSUANCE,2020-02-23,Salary account
3337,58,ISSUANCE AFTER TRANSACTION,2020-02-22,NRI account
4746,54,MONTHLY ISSUANCE,2020-02-21,NRI account
3188,24,MONTHLY ISSUANCE,2020-02-20,Savings account
3236,52,MONTHLY ISSUANCE,2020-02-20,NRI account
2766,31,MONTHLY ISSUANCE,2020-02-20,NRI account
1447,65,MONTHLY ISSUANCE,2020-02-20,Savings account
3331,16,MONTHLY ISSUANCE,2020-02-20,Salary account
4268,77,MONTHLY ISSUANCE,2020-02-20,Savings account
1524,6,MONTHLY ISSUANCE,2020-02-20,NRI account
5445,72,MONTHLY ISSUANCE,2020-02-19,Savings account
1037,1,MONTHLY ISSUANCE,2020-02-18,Savings account
2656,1,MONTHLY ISSUANCE,2020-02-18,Salary account
351,50,MONTHLY ISSUANCE,2020-02-17,NRI account
424,12,MONTHLY ISSUANCE,2020-02-17,NRI account
1141,28,MONTHLY ISSUANCE,2020-02-16,Savings account
1264,1,MONTHLY ISSUANCE,2020-02-16,NRI account
3059,1,MONTHLY ISSUANCE,2020-02-15,Salary account
3959,1,WEEKLY ISSUANCE,2020-02-15,NRI account
1068,52,MONTHLY ISSUANCE,2020-02-15,NRI account
10915,25,WEEKLY ISSUANCE,2020-02-15,NRI account
729,14,MONTHLY ISSUANCE,2020-02-15,NRI account
796,1,MONTHLY ISSUANCE,2020-02-13,NRI account
2381,1,MONTHLY ISSUANCE,2020-02-13,NRI account
1430,26,MONTHLY ISSUANCE,2020-02-13,Salary account
2085,25,MONTHLY ISSUANCE,2020-02-13,Savings account
130,54,MONTHLY ISSUANCE,2020-02-12,Salary account
828,1,MONTHLY ISSUANCE,2020-02-12,Salary account
2042,31,MONTHLY ISSUANCE,2020-02-12,Savings account
4358,5,MONTHLY ISSUANCE,2020-02-12,NRI account
3565,30,MONTHLY ISSUANCE,2020-02-12,Salary account
159,70,MONTHLY ISSUANCE,2020-02-11,Salary account
11141,1,WEEKLY ISSUANCE,2020-02-11,NRI account
2477,11,MONTHLY ISSUANCE,2020-02-11,NRI account
1182,8,MONTHLY ISSUANCE,2020-02-11,Savings account
2126,1,MONTHLY ISSUANCE,2020-02-09,NRI account
1418,35,MONTHLY ISSUANCE,2020-02-09,Savings account
2537,27,MONTHLY ISSUANCE,2020-02-09,Salary account
598,1,MONTHLY ISSUANCE,2020-02-08,NRI account
2262,13,MONTHLY ISSUANCE,2020-02-08,Savings account
1616,22,MONTHLY ISSUANCE,2020-02-07,Salary account
1498,62,WEEKLY ISSUANCE,2020-02-07,NRI account
2455,30,MONTHLY ISSUANCE,2020-02-06,Savings account
3633,18,MONTHLY ISSUANCE,2020-02-06,Savings account
4026,58,MONTHLY ISSUANCE,2020-02-06,NRI account
3620,14,MONTHLY ISSUANCE,2020-02-06,Salary account
4550,56,MONTHLY ISSUANCE,2020-02-06,Salary account
2021,69,MONTHLY ISSUANCE,2020-02-05,Salary account
11231,1,MONTHLY ISSUANCE,2020-02-05,NRI account
4266,54,MONTHLY ISSUANCE,2020-02-05,Salary account
605,65,MONTHLY ISSUANCE,2020-02-04,Savings account
3990,77,MONTHLY ISSUANCE,2020-02-04,Savings account
910,1,MONTHLY ISSUANCE,2020-02-03,Savings account
3794,20,MONTHLY ISSUANCE,2020-02-03,Salary account
3546,55,MONTHLY ISSUANCE,2020-02-03,Savings account
1854,32,MONTHLY ISSUANCE,2020-02-02,Savings account
3659,54,MONTHLY ISSUANCE,2020-02-01,NRI account
1356,39,MONTHLY ISSUANCE,2020-02-01,Savings account
1656,47,MONTHLY ISSUANCE,2020-02-01,Salary account
2103,48,MONTHLY ISSUANCE,2020-02-01,NRI account
3861,2,MONTHLY ISSUANCE,2020-01-30,Savings account
3067,46,MONTHLY ISSUANCE,2020-01-30,Savings account
52,16,MONTHLY ISSUANCE,2020-01-29,Savings account
1853,7,MONTHLY ISSUANCE,2020-01-29,Salary account
8742,70,MONTHLY ISSUANCE,2020-01-28,Savings account
2229,1,MONTHLY ISSUANCE,2020-01-27,Salary account
4052,36,WEEKLY ISSUANCE,2020-01-25,NRI account
3964,25,MONTHLY ISSUANCE,2020-01-25,Salary account
3681,70,MONTHLY ISSUANCE,2020-01-25,Salary account
3961,52,MONTHLY ISSUANCE,2020-01-24,Savings account
3379,63,MONTHLY ISSUANCE,2020-01-24,NRI account
1651,34,MONTHLY ISSUANCE,2020-01-23,NRI account
320,47,MONTHLY ISSUANCE,2020-01-23,Salary account
6138,54,MONTHLY ISSUANCE,2020-01-22,Savings account
1840,21,MONTHLY ISSUANCE,2020-01-22,Savings account
3471,63,MONTHLY ISSUANCE,2020-01-22,Salary account
480,23,MONTHLY ISSUANCE,2020-01-21,Salary account
2535,61,MONTHLY ISSUANCE,2020-01-21,Salary account
9179,28,MONTHLY ISSUANCE,2020-01-21,Salary account
2299,1,MONTHLY ISSUANCE,2020-01-21,Salary account
364,1,MONTHLY ISSUANCE,2020-01-20,Savings account
2696,1,MONTHLY ISSUANCE,2020-01-19,NRI account
1214,39,MONTHLY ISSUANCE,2020-01-19,Savings account
1262,29,MONTHLY ISSUANCE,2020-01-19,Salary account
8320,51,MONTHLY ISSUANCE,2020-01-19,Salary account
3910,10,MONTHLY ISSUANCE,2020-01-19,Savings account
4534,63,MONTHLY ISSUANCE,2020-01-18,Savings account
872,27,MONTHLY ISSUANCE,2020-01-18,NRI account
2854,1,MONTHLY ISSUANCE,2020-01-18,Salary account
9549,4,MONTHLY ISSUANCE,2020-01-17,Savings account
3304,36,MONTHLY ISSUANCE,2020-01-16,Savings account
3908,13,MONTHLY ISSUANCE,2020-01-16,Savings account
9031,47,MONTHLY ISSUANCE,2020-01-15,Savings account
3375,9,MONTHLY ISSUANCE,2020-01-15,NRI account
2571,61,MONTHLY ISSUANCE,2020-01-15,Savings account
512,68,MONTHLY ISSUANCE,2020-01-14,Savings account
2300,36,MONTHLY ISSUANCE,2020-01-13,Salary account
10148,34,MONTHLY ISSUANCE,2020-01-13,Savings account
1707,75,MONTHLY ISSUANCE,2020-01-13,NRI account
11244,33,MONTHLY ISSUANCE,2020-01-12,NRI account
3470,8,MONTHLY ISSUANCE,2020-01-12,NRI account
3110,48,MONTHLY ISSUANCE,2020-01-12,Savings account
6064,49,MONTHLY ISSUANCE,2020-01-11,NRI account
2981,46,MONTHLY ISSUANCE,2020-01-11,Salary account
3527,44,MONTHLY ISSUANCE,2020-01-11,NRI account
3005,42,ISSUANCE AFTER TRANSACTION,2020-01-11,NRI account
752,23,MONTHLY ISSUANCE,2020-01-10,NRI account
10493,12,MONTHLY ISSUANCE,2020-01-09,Savings account
2964,72,MONTHLY ISSUANCE,2020-01-09,Savings account
4354,38,MONTHLY ISSUANCE,2020-01-08,NRI account
3639,4,MONTHLY ISSUANCE,2020-01-08,Savings account
